id,region,year,policy,swb,ccs,hyd,oil,dac,lul,agriculture and forestry,oil and gas,mining,utilities,construction,manufacturing,transportation,services,direct air capture
126065,can,2030,netzero,high,high,high,ref,yes,low,55.88709168,122.8306921,27.37492184,53.2748204,165.7526107,232.234449,140.6374505,1669.346251,0
126128,can,2030,netzero,ref,ref,ref,low,no,low,65.07219542,54.6159785,31.61372999,52.77659519,161.945775,261.1801499,146.7420034,1713.972792,0
126191,can,2030,netzero,low,ref,ref,low,no,low,65.21869416,54.65462199,31.8420414,53.01424986,164.3732676,263.9828999,147.6681437,1723.017862,0
126254,can,2030,netzero,high,ref,ref,low,no,low,64.93089592,55.62316618,31.3359784,52.6678046,161.2564616,259.9904871,145.1656886,1706.082999,0
126317,can,2030,netzero,ref,ref,low,low,no,low,64.99795591,54.6204439,31.59600475,52.84076359,162.0665646,261.4678278,146.7524095,1714.162993,0
126380,can,2030,netzero,low,ref,low,low,no,low,65.20365741,54.64315078,31.84231272,53.03726398,164.334094,263.9212873,147.6795995,1722.964926,0
126443,can,2030,netzero,high,ref,low,low,no,low,64.89937629,55.57449409,31.33691239,52.72122644,161.2727481,259.9103286,145.1999398,1706.195598,0
126506,can,2030,netzero,ref,ref,high,ref,no,low,56.39944483,123.5653511,27.89905512,53.53061747,167.5956012,235.3182496,142.6027297,1681.34693,0
126569,can,2030,netzero,ref,ref,high,low,no,low,65.0337404,54.61865976,31.60428525,52.76355305,162.0033905,261.46259,146.761767,1714.080137,0
126632,can,2030,netzero,low,ref,high,low,no,low,65.22597657,54.68186092,31.84554104,53.00610042,164.3710147,263.9750358,147.6671761,1722.992063,0
126695,can,2030,netzero,high,ref,high,low,no,low,64.94386649,55.63718708,31.33730001,52.65276449,161.2404869,259.9923417,145.1891897,1706.038394,0
126758,can,2030,netzero,ref,ref,ref,low,yes,low,65.02654416,54.57808647,31.59899337,52.78068219,162.0155173,261.491813,146.7689303,1714.130079,0
